Platform,Date,App ID,App Name,Publisher ID,Publisher Name,Update Type,Previous Value,New Value,Notes
Google Play,2016-08-21,sg.bigo.live,BIGO LIVE - Live Broadcasting,20200001068169,BIGO TECHNOLOGY PTE. LTD.,Version,1.4.0,2.1.0,"Update for Version 2.1.0
- Connect your phone to BIGO LIVE now to find your friends in your Contacts!
- Now you can choose the number of gift to 'Combo' in one single click
- More interesting gifts and games added to celebrate Olympic 2016
- Add Top Fan within 24 hours. You can rush to be listed in top rank more easily
- More language support
- Performance improvement and bug fixes"
Google Play,2016-08-22,sg.bigo.live,BIGO LIVE - Live Broadcasting,20200001068169,BIGO TECHNOLOGY PTE. LTD.,Description,"BIGO LIVE-Radiodifusão ao vivo<p><br>Traga a moda em ao vivo!<br>BIGO LIVE é um vídeo ao vivo transmissão de rede social. Ve missoras que mostrar seus talentos e compartilhar seus interesses.Transmitir a sua vida e construir o seu público!</p><p>►Destaques:<br>☆ Transmissão ao vivo - cantar, dança ,cozinha.Dar tutoriais de moda e maquiagem.falar sobre filmes. transmitir o que há são bons e deixar as pessoas divirta-se!</p><p>☆ Interação em tempo real -Interagir com o público sobre as suas sessões ao vivo.Ter uma conversa com as emissoras favoritas.</p><p>☆ Siga a Radiodifusão- Siga as emissoras interessantes.Você pode receber notificações quando eles estão transmitindo.</p><p>☆Presentes virtuais-Enviar corações, pirulitos, e outros presentes para as emissoras favoritas em tempo real.</p><p>☆Transmissão Móvel-Você pode assistir a vídeos ao vivo a qualquer hora e em qualquer lugar.</p><p>☆ Bônus -Obter lotes de audiência.Mantenha seus seguidores. Vamos dar-lhe uma ofertas interessantes!</p><p>►Começa conectado<br>Facebook : http://facebook.com/bigoliveapp<br>Twitter : http://twitter.com/BIGOLIVEapp<br>Sitio web : http://www.bigo.tv</p><p>Queremos saber o que você pensa sobre o nosso app! Enviá-lo para feedback@bigo.tv :)</p>","Bring Fashion Live!  <br>BIGO LIVE is a live video streaming social network. Watch broadcasters show their talents and share their interests. Broadcast your life and build your audience! <p><br>☆ Live Broadcasting - Sing. Dance. Cook. Give make-up and fashion tutorials. Talk about movies. Broadcast what you’re good at and let people enjoy! </p><p><br>☆ Real-time interaction - Engage with your audience on your live sessions. Have a chat with your favorite broadcasters. </p><p>☆ Follow Broadcasters – Follow interesting broadcasters. You can receive notifications when they are broadcasting.</p><p><br>☆ Virtual gifts – Send hearts, lollipops, and other gifts to your favorite broadcasters in real time.</p><p>☆ Mobile streaming –You can watch Live videos anytime and anywhere.</p><p>☆ Bonuses – Get lots of audience. Keep your followers. We’ll give you interesting offers!</p><p>Website : http://www.bigo.tv<br>Facebook : http://facebook.com/bigoliveapp<br>Twitter : http://twitter.com/BIGOLIVEapp<br>Instagram:https://www.instagram.com/bigoliveapp/</p><p><br>We wanna know what you think about our app! Send it to feedback@bigo.tv :)</p>",
Google Play,2016-08-23,sg.bigo.live,BIGO LIVE - Live Broadcasting,20200001068169,BIGO TECHNOLOGY PTE. LTD.,Description,"Bring Fashion Live!  <br>BIGO LIVE is a live video streaming social network. Watch broadcasters show their talents and share their interests. Broadcast your life and build your audience! <p><br>☆ Live Broadcasting - Sing. Dance. Cook. Give make-up and fashion tutorials. Talk about movies. Broadcast what you’re good at and let people enjoy! </p><p><br>☆ Real-time interaction - Engage with your audience on your live sessions. Have a chat with your favorite broadcasters. </p><p>☆ Follow Broadcasters – Follow interesting broadcasters. You can receive notifications when they are broadcasting.</p><p><br>☆ Virtual gifts – Send hearts, lollipops, and other gifts to your favorite broadcasters in real time.</p><p>☆ Mobile streaming –You can watch Live videos anytime and anywhere.</p><p>☆ Bonuses – Get lots of audience. Keep your followers. We’ll give you interesting offers!</p><p>Website : http://www.bigo.tv<br>Facebook : http://facebook.com/bigoliveapp<br>Twitter : http://twitter.com/BIGOLIVEapp<br>Instagram:https://www.instagram.com/bigoliveapp/</p><p><br>We wanna know what you think about our app! Send it to feedback@bigo.tv :)</p>","Bring Fashion Live!  <br>BIGO LIVE is a live video streaming social network. Watch broadcasters show their talents and share their interests. Broadcast your life and build your audience! <p><br>☆ Live Broadcasting - Sing. Dance. Cook. Give make-up and fashion tutorials. Talk about movies. Broadcast what you’re good at and let people enjoy! </p><p><br>☆ Real-time interaction - Engage with your audience on your live sessions. Have a chat with your favorite broadcasters. </p><p>☆ Follow Broadcasters – Follow interesting broadcasters. You can receive notifications when they are broadcasting.</p><p><br>☆ Virtual gifts – Send hearts, lollipops, and other gifts to your favorite broadcasters in real time.</p><p>☆ Mobile streaming –You can watch Live videos anytime and anywhere.</p><p>☆ Bonuses – Get lots of audience. Keep your followers. We’ll give you interesting offers!</p><p><br>Note: BIGO LIVE is not intended for individuals under 18.</p><p>Website : http://www.bigo.tv<br>Facebook : http://facebook.com/bigoliveapp<br>Twitter : http://twitter.com/BIGOLIVEapp<br>Instagram:https://www.instagram.com/bigoliveapp/</p><p><br>We wanna know what you think about our app! Send it to feedback@bigo.tv :)</p>",
Google Play,2016-08-25,sg.bigo.live,BIGO LIVE - Live Broadcasting,20200001068169,BIGO TECHNOLOGY PTE. LTD.,Screenshot,'https://static-s.aa-cdn.net/img/gp/20600005430359/HpJLBhFA3TjR-mVsAyAuRLI7UMqvjviCFtUpztGt6rbiNOGoK-0BIWxjFp_fVZ1FgQ=h900' 'https://static-s.aa-cdn.net/img/gp/20600005430359/1xeTeBm5ZCKa0qrgm-4SGJlpdkGPBlL6cRVoaR1MVnhHX4i5XPJAx6s6X-yqZXqZBII=h900' 'https://static-s.aa-cdn.net/img/gp/20600005430359/GpT5OHD8j7wuQCb98Sp8pqFWFouCfAMRHJKrC58LWpMkBln1vzVxDotcVz1LkAtXlerN=h900' 'https://static-s.aa-cdn.net/img/gp/20600005430359/Zytix3-9FWh-nKrP2NI3c8LtWBQ5C8RDLYLCpvvOUX9aEhjnnHz7fYAihZhrDkpcp1k=h900','https://static-s.aa-cdn.net/img/gp/20600005430359/HpJLBhFA3TjR-mVsAyAuRLI7UMqvjviCFtUpztGt6rbiNOGoK-0BIWxjFp_fVZ1FgQ=h900' 'https://static-s.aa-cdn.net/img/gp/20600005430359/GpT5OHD8j7wuQCb98Sp8pqFWFouCfAMRHJKrC58LWpMkBln1vzVxDotcVz1LkAtXlerN=h900' 'https://static-s.aa-cdn.net/img/gp/20600005430359/Zytix3-9FWh-nKrP2NI3c8LtWBQ5C8RDLYLCpvvOUX9aEhjnnHz7fYAihZhrDkpcp1k=h900',
Google Play,2016-08-26,sg.bigo.live,BIGO LIVE - Live Broadcasting,20200001068169,BIGO TECHNOLOGY PTE. LTD.,Screenshot,'https://static-s.aa-cdn.net/img/gp/20600005430359/HpJLBhFA3TjR-mVsAyAuRLI7UMqvjviCFtUpztGt6rbiNOGoK-0BIWxjFp_fVZ1FgQ=h900' 'https://static-s.aa-cdn.net/img/gp/20600005430359/GpT5OHD8j7wuQCb98Sp8pqFWFouCfAMRHJKrC58LWpMkBln1vzVxDotcVz1LkAtXlerN=h900' 'https://static-s.aa-cdn.net/img/gp/20600005430359/Zytix3-9FWh-nKrP2NI3c8LtWBQ5C8RDLYLCpvvOUX9aEhjnnHz7fYAihZhrDkpcp1k=h900','https://static-s.aa-cdn.net/img/gp/20600005430359/HpJLBhFA3TjR-mVsAyAuRLI7UMqvjviCFtUpztGt6rbiNOGoK-0BIWxjFp_fVZ1FgQ=h900' 'https://static-s.aa-cdn.net/img/gp/20600005430359/GpT5OHD8j7wuQCb98Sp8pqFWFouCfAMRHJKrC58LWpMkBln1vzVxDotcVz1LkAtXlerN=h900' 'https://static-s.aa-cdn.net/img/gp/20600005430359/7A3XWv3NFv7zGFMfhXTL0MYvy34kr0y1VLuzsbY7OL0p4m5sULBUYHGYRmJCnLKLrvU=h900',
Google Play,2016-08-30,sg.bigo.live,BIGO LIVE - Live Broadcasting,20200001068169,BIGO TECHNOLOGY PTE. LTD.,Description,"Bring Fashion Live!  <br>BIGO LIVE is a live video streaming social network. Watch broadcasters show their talents and share their interests. Broadcast your life and build your audience! <p><br>☆ Live Broadcasting - Sing. Dance. Cook. Give make-up and fashion tutorials. Talk about movies. Broadcast what you’re good at and let people enjoy! </p><p><br>☆ Real-time interaction - Engage with your audience on your live sessions. Have a chat with your favorite broadcasters. </p><p>☆ Follow Broadcasters – Follow interesting broadcasters. You can receive notifications when they are broadcasting.</p><p><br>☆ Virtual gifts – Send hearts, lollipops, and other gifts to your favorite broadcasters in real time.</p><p>☆ Mobile streaming –You can watch Live videos anytime and anywhere.</p><p>☆ Bonuses – Get lots of audience. Keep your followers. We’ll give you interesting offers!</p><p><br>Note: BIGO LIVE is not intended for individuals under 18.</p><p>Website : http://www.bigo.tv<br>Facebook : http://facebook.com/bigoliveapp<br>Twitter : http://twitter.com/BIGOLIVEapp<br>Instagram:https://www.instagram.com/bigoliveapp/</p><p><br>We wanna know what you think about our app! Send it to feedback@bigo.tv :)</p>","Bring Fashion Live!  <br>BIGO LIVE is a live video streaming social network. Watch broadcasters show their talents and share their interests. Broadcast your life and build your audience! <p><br>☆ Live Broadcasting - Sing. Dance. Cook. Give make-up and fashion tutorials. Talk about movies. Broadcast what you’re good at and let people enjoy! </p><p><br>☆ Real-time interaction - Engage with your audience on your live sessions. Have a chat with your favorite broadcasters. </p><p>☆ Follow Broadcasters – Follow interesting broadcasters. You can receive notifications when they are broadcasting.</p><p><br>☆ Virtual gifts – Send hearts, lollipops, and other gifts to your favorite broadcasters in real time.</p><p>☆ Mobile streaming –You can watch Live videos anytime and anywhere.</p><p>☆ Bonuses – Get lots of audience. Keep your followers. We’ll give you interesting offers!</p><p><br>Website : http://www.bigo.tv<br>Facebook : http://facebook.com/bigoliveapp<br>Twitter : http://twitter.com/BIGOLIVEapp<br>Instagram:https://www.instagram.com/bigoliveapp/</p><p><br>We wanna know what you think about our app! Send it to feedback@bigo.tv :)</p>",
Google Play,2016-09-06,sg.bigo.live,BIGO LIVE - Live Broadcasting,20200001068169,BIGO TECHNOLOGY PTE. LTD.,Version,2.1.0,2.1.1,"Update for Version 2.1.1
- Connect your phone to BIGO LIVE now to find your friends in your Contacts!
- Now you can choose the number of gift to 'Combo' in one single click
- More interesting gifts and games added to celebrate Olympic 2016
- Add Top Fan within 24 hours. You can rush to be listed in top rank more easily
- More language support
- Performance improvement and bug fixes"
Google Play,2016-09-06,sg.bigo.live,BIGO LIVE - Live Broadcasting,20200001068169,BIGO TECHNOLOGY PTE. LTD.,Screenshot,'https://static-s.aa-cdn.net/img/gp/20600005430359/HpJLBhFA3TjR-mVsAyAuRLI7UMqvjviCFtUpztGt6rbiNOGoK-0BIWxjFp_fVZ1FgQ=h900' 'https://static-s.aa-cdn.net/img/gp/20600005430359/GpT5OHD8j7wuQCb98Sp8pqFWFouCfAMRHJKrC58LWpMkBln1vzVxDotcVz1LkAtXlerN=h900' 'https://static-s.aa-cdn.net/img/gp/20600005430359/7A3XWv3NFv7zGFMfhXTL0MYvy34kr0y1VLuzsbY7OL0p4m5sULBUYHGYRmJCnLKLrvU=h900','https://static-s.aa-cdn.net/img/gp/20600005430359/HpJLBhFA3TjR-mVsAyAuRLI7UMqvjviCFtUpztGt6rbiNOGoK-0BIWxjFp_fVZ1FgQ=h900' 'https://static-s.aa-cdn.net/img/gp/20600005430359/vq1drlprWXAF1Ze_4-MvDr73mWviFGxcBDwS7k3kz9MOhV3Ufz0Pw8gLzrW6xG1_y64=h900' 'https://static-s.aa-cdn.net/img/gp/20600005430359/nfEeuAum98LXLbOi33yimwP3hvEd7N8kC4MNjWXfT6PY5i1fZNCp2jbUCfwVwvT0hQ=h900' 'https://static-s.aa-cdn.net/img/gp/20600005430359/7A3XWv3NFv7zGFMfhXTL0MYvy34kr0y1VLuzsbY7OL0p4m5sULBUYHGYRmJCnLKLrvU=h900',
Google Play,2016-09-09,sg.bigo.live,BIGO LIVE - Live Broadcasting,20200001068169,BIGO TECHNOLOGY PTE. LTD.,Icon,https://static-s.aa-cdn.net/img/gp/20600005430359/joh3OzvhzzG7O_pM9279A_2_3C0IoMieFsKX_ab-qsuhi_94w0NEFMX76-LRA1TaSxQ=w300,https://static-s.aa-cdn.net/img/gp/20600005430359/ZMeRZXyRNgYjDkOBFeQ2dAhRwLBzT-UnPi8v80eFepHoDnWJ9EiWw0Vy8U_WXp1Skg=w300,
Google Play,2016-09-09,sg.bigo.live,BIGO LIVE - Live Broadcasting,20200001068169,BIGO TECHNOLOGY PTE. LTD.,Screenshot,'https://static-s.aa-cdn.net/img/gp/20600005430359/AStr8uVf19SftnePXjp4XsloBCKnGXli4riiOBi-wNR5_KGEgjNy5RXmoxw6xj_75hk=h900' 'https://static-s.aa-cdn.net/img/gp/20600005430359/N_nBIYEXlpeax0aRiOiD5MCu9iSyhAF1079vUumkGeKq38L_CXx7ctJQPgvli-JJT-U=h900' 'https://static-s.aa-cdn.net/img/gp/20600005430359/nrEhUHOa2lP763HP94Ygk3TX6eS7o3TuM48O5tC_sG4rJpkQA6ig8Q9FUfq_m8Yro4k=h900' 'https://static-s.aa-cdn.net/img/gp/20600005430359/N7zLDBR1w6-pinWHcWcOTccZ_nHZ1GSH7rV2pqb-RrXFLu-N_AXeZ7igyJwJEK6MHQ=h900','https://static-s.aa-cdn.net/img/gp/20600005430359/AStr8uVf19SftnePXjp4XsloBCKnGXli4riiOBi-wNR5_KGEgjNy5RXmoxw6xj_75hk=h900' 'https://static-s.aa-cdn.net/img/gp/20600005430359/N_nBIYEXlpeax0aRiOiD5MCu9iSyhAF1079vUumkGeKq38L_CXx7ctJQPgvli-JJT-U=h900' 'https://static-s.aa-cdn.net/img/gp/20600005430359/nrEhUHOa2lP763HP94Ygk3TX6eS7o3TuM48O5tC_sG4rJpkQA6ig8Q9FUfq_m8Yro4k=h900' 'https://static-s.aa-cdn.net/img/gp/20600005430359/-E4iNeY_t9m2Zeuym3yitxMTtiTe4m-cDNXmgTsgNgOucIL9klY5HLsF6AQ43QfDNXc=h900',
Google Play,2016-09-13,sg.bigo.live,BIGO LIVE - Live Broadcasting,20200001068169,BIGO TECHNOLOGY PTE. LTD.,Version,2.1.1,2.2.0,"Update for Version 2.2.0
- Livehouse launched. Bring you the most attractive LIVE shows.
- You can get more info from users' profile page now."
Google Play,2016-09-28,sg.bigo.live,BIGO LIVE - Live Broadcasting,20200001068169,BIGO TECHNOLOGY PTE. LTD.,Description,"Bring Fashion Live!  <br>BIGO LIVE is a live video streaming social network. Watch broadcasters show their talents and share their interests. Broadcast your life and build your audience! <p><br>☆ Live Broadcasting - Sing. Dance. Cook. Give make-up and fashion tutorials. Talk about movies. Broadcast what you’re good at and let people enjoy! </p><p><br>☆ Real-time interaction - Engage with your audience on your live sessions. Have a chat with your favorite broadcasters. </p><p>☆ Follow Broadcasters – Follow interesting broadcasters. You can receive notifications when they are broadcasting.</p><p><br>☆ Virtual gifts – Send hearts, lollipops, and other gifts to your favorite broadcasters in real time.</p><p>☆ Mobile streaming –You can watch Live videos anytime and anywhere.</p><p>☆ Bonuses – Get lots of audience. Keep your followers. We’ll give you interesting offers!</p><p><br>Website : http://www.bigo.tv<br>Facebook : http://facebook.com/bigoliveapp<br>Twitter : http://twitter.com/BIGOLIVEapp<br>Instagram:https://www.instagram.com/bigoliveapp/</p><p><br>We wanna know what you think about our app! Send it to feedback@bigo.tv :)</p>","Bring Fashion Live!  <br>BIGO LIVE is a live video streaming social network. Watch broadcasters show their talents and share their interests. Broadcast your life and build your audience! <p><br>☆ Live Broadcasting - Sing. Dance. Cook. Give make-up and fashion tutorials. Talk about movies. Broadcast what you’re good at and let people enjoy! </p><p><br>☆ Real-time interaction - Engage with your audience on your live sessions. Have a chat with your favorite broadcasters. </p><p>☆ Follow Broadcasters – Follow interesting broadcasters. You can receive notifications when they are broadcasting.</p><p><br>☆ Virtual gifts – Send hearts, lollipops, and other gifts to your favorite broadcasters in real time.</p><p>☆ Mobile streaming –You can watch Live videos anytime and anywhere.</p><p>☆ Bonuses – Get lots of audience. Keep your followers. We’ll give you interesting offers!</p><p><br>Website: http://www.bigo.tv<br>Facebook: http://facebook.com/bigoliveapp<br>Twitter: http://twitter.com/BIGOLIVEapp<br>Instagram: https://www.instagram.com/bigoliveapp/<br>Youtube: https://www.youtube.com/bigoliveofficial</p><p><br>We wanna know what you think about our app! Send it to feedback@bigo.tv :)</p>",
Google Play,2016-10-14,sg.bigo.live,BIGO LIVE - Live Broadcasting,20200001068169,BIGO TECHNOLOGY PTE. LTD.,Version,2.2.0,2.3.0,"Update for Version 2.3.0
--Brand new theme design
--Invite a guest to join video chat in your LIVE"
Google Play,2016-10-25,sg.bigo.live,BIGO LIVE - Live Broadcasting,20200001068169,BIGO TECHNOLOGY PTE. LTD.,Screenshot,'https://static-s.aa-cdn.net/img/gp/20600005430359/AStr8uVf19SftnePXjp4XsloBCKnGXli4riiOBi-wNR5_KGEgjNy5RXmoxw6xj_75hk=h900' 'https://static-s.aa-cdn.net/img/gp/20600005430359/N_nBIYEXlpeax0aRiOiD5MCu9iSyhAF1079vUumkGeKq38L_CXx7ctJQPgvli-JJT-U=h900' 'https://static-s.aa-cdn.net/img/gp/20600005430359/nrEhUHOa2lP763HP94Ygk3TX6eS7o3TuM48O5tC_sG4rJpkQA6ig8Q9FUfq_m8Yro4k=h900' 'https://static-s.aa-cdn.net/img/gp/20600005430359/-E4iNeY_t9m2Zeuym3yitxMTtiTe4m-cDNXmgTsgNgOucIL9klY5HLsF6AQ43QfDNXc=h900','https://static-s.aa-cdn.net/img/gp/20600005430359/Zal0Pkhge8Upv6VFVkm2D4gdIfDSbFeeeBq4z-HCcc6y_3Wy7iaehzq30j_4WpWL_g=h900' 'https://static-s.aa-cdn.net/img/gp/20600005430359/v9dWwbSfEk_2aoY52R-R6vuutGtssAH70i-GFam-3q-1XglC1mTd17_qu_8vz_Yhc7Y=h900' 'https://static-s.aa-cdn.net/img/gp/20600005430359/c9AaRK6Xtcx1UtLOWejmZWDiRJURddn26H4avdHcCF99VccepeUMyU_3fNAPKGbovP_T=h900' 'https://static-s.aa-cdn.net/img/gp/20600005430359/NPdJPLq-a34kucPyoUgnVNl65dRUUUKC1BSvrcIOiSurTSHaPQr2cVGqs7ztYHTnvKs=h900' 'https://static-s.aa-cdn.net/img/gp/20600005430359/QUTkD2Y2kz4kAuhNpJAO4IF-QQrDUWqVBcllrsN_AeYtDBg8ZaCzzXaBSELcjr600hqh=h900',
