Platform,Date,App ID,App Name,Publisher ID,Publisher Name,Update Type,Previous Value,New Value,Notes
iOS,2016-10-11,1077137248,BIGO LIVE - Live Broadcasting,940017134,BIGO TECHNOLOGY PTE. LTD.,Screenshot,'https://static-s.aa-cdn.net/img/ios/1077137248/be11e63444929937dff2295d3e6d4028' 'https://static-s.aa-cdn.net/img/ios/1077137248/427c617542498818364ea1c294d8d3ad' 'https://static-s.aa-cdn.net/img/ios/1077137248/787f5c218aa06808dd53695916255cc2' 'https://static-s.aa-cdn.net/img/ios/1077137248/6bf76fa04a4816170d3be2219c574038','https://static-s.aa-cdn.net/img/ios/1077137248/d7664468643f0bd14af57f9bd9a216a5' 'https://static-s.aa-cdn.net/img/ios/1077137248/13250c319848ad49acc7d92ebe1e9395' 'https://static-s.aa-cdn.net/img/ios/1077137248/d2c6c6d3c3c99ab3f4256392217d866f' 'https://static-s.aa-cdn.net/img/ios/1077137248/c70653b164dfcebc6d8447f4464655f2',iPhone
iOS,2016-10-11,1077137248,BIGO LIVE - Live Broadcasting,940017134,BIGO TECHNOLOGY PTE. LTD.,Description,"BIGOLIVE is a live video streaming social network. Watch broadcasters show their talents and share their interests.  Broadcast your life and build your audience!

Highlights:
+ Live Broadcasting – Sing. Dance. Cook. Give make-up and fashion tutorials. Talk about movies. Broadcast what you’re good at and let people enjoy!
+ Real-time interaction – Engage with your audience on your live sessions. Have a chat with your favorite broadcasters.
+ Follow Broadcasters – Follow interesting broadcasters. You can receive notifications when they are broadcasting.
+ Virtual gifts – Send hearts, lollipops, and other gifts to your favorite broadcasters in real time.
+ Mobile streaming –You can watch Live videos anytime and anywhere.
+ Bonuses – Get lots of audience. Keep your followers. We’ll give you interesting offers!

Stay Connected:
Facebook	: http://facebook.com/bigoliveapp
Twitter	        : http://twitter.com/BIGOLIVEapp
Website	        : http://www.bigo.tv
Instagram:https://www.instagram.com/bigoliveapp/


We wanna know what you think about our app! Send it to feedback@bigo.tv :)","BIGOLIVE is a live video streaming social network. Watch broadcasters show their talents and share their interests.  Broadcast your life and build your audience!

Highlights:
+ Live Broadcasting – Sing. Dance. Cook. Give make-up and fashion tutorials. Talk about movies. Broadcast what you’re good at and let people enjoy!
+ Real-time interaction – Engage with your audience on your live sessions. Have a chat with your favorite broadcasters.
+ Follow Broadcasters – Follow interesting broadcasters. You can receive notifications when they are broadcasting.
+ Virtual gifts – Send hearts, lollipops, and other gifts to your favorite broadcasters in real time.
+ Mobile streaming –You can watch Live videos anytime and anywhere.
+ Bonuses – Get lots of audience. Keep your followers. We’ll give you interesting offers!

Stay Connected:
Facebook: http://facebook.com/bigoliveapp
Twitter: http://twitter.com/BIGOLIVEapp
Instagram: https://www.instagram.com/bigoliveapp/
Website: http://www.bigo.tv

We wanna know what you think about our app! Send it to feedback@bigo.tv :)",
iOS,2016-10-24,1077137248,BIGO LIVE - Live Broadcasting,940017134,BIGO TECHNOLOGY PTE. LTD.,Version,2.3.0,2.3.1,"- Launched new feature to celebrate Halloween
- Broadcaster can invite a guest to join LIVE"
iOS,2016-10-24,1077137248,BIGO LIVE - Live Broadcasting,940017134,BIGO TECHNOLOGY PTE. LTD.,Screenshot,'https://static-s.aa-cdn.net/img/ios/1077137248/d7664468643f0bd14af57f9bd9a216a5' 'https://static-s.aa-cdn.net/img/ios/1077137248/13250c319848ad49acc7d92ebe1e9395' 'https://static-s.aa-cdn.net/img/ios/1077137248/d2c6c6d3c3c99ab3f4256392217d866f' 'https://static-s.aa-cdn.net/img/ios/1077137248/c70653b164dfcebc6d8447f4464655f2','https://static-s.aa-cdn.net/img/ios/1077137248/3ab418fed7ec87147f4381a09ed5388e' 'https://static-s.aa-cdn.net/img/ios/1077137248/9316de19298472593a8950e5a4072e9f' 'https://static-s.aa-cdn.net/img/ios/1077137248/e6c28e4d59471e52f8bafdb07b6c0ac2' 'https://static-s.aa-cdn.net/img/ios/1077137248/ffd2fa21b8a9824579fc5e74934a5ab3' 'https://static-s.aa-cdn.net/img/ios/1077137248/e88395b17d3cb7c47ba2a1ad7d0eb82c',iPhone
iOS,2016-10-27,1077137248,BIGO LIVE - Live Broadcasting,940017134,BIGO TECHNOLOGY PTE. LTD.,Version,2.3.1,2.3.2,"- Launched new feature to celebrate Halloween
- Broadcaster can invite a guest to join LIVE"
iOS,2016-11-03,1077137248,BIGO LIVE - Live Broadcasting,940017134,BIGO TECHNOLOGY PTE. LTD.,Description,"BIGOLIVE is a live video streaming social network. Watch broadcasters show their talents and share their interests.  Broadcast your life and build your audience!

Highlights:
+ Live Broadcasting – Sing. Dance. Cook. Give make-up and fashion tutorials. Talk about movies. Broadcast what you’re good at and let people enjoy!
+ Real-time interaction – Engage with your audience on your live sessions. Have a chat with your favorite broadcasters.
+ Follow Broadcasters – Follow interesting broadcasters. You can receive notifications when they are broadcasting.
+ Virtual gifts – Send hearts, lollipops, and other gifts to your favorite broadcasters in real time.
+ Mobile streaming –You can watch Live videos anytime and anywhere.
+ Bonuses – Get lots of audience. Keep your followers. We’ll give you interesting offers!

Stay Connected:
Facebook: http://facebook.com/bigoliveapp
Twitter: http://twitter.com/BIGOLIVEapp
Instagram: https://www.instagram.com/bigoliveapp/
Website: http://www.bigo.tv

We wanna know what you think about our app! Send it to feedback@bigo.tv :)","A new trend in broadcasting!

BIGO LIVE is the most popular broadcasting app on mobile platform where you may start your own live stream and watch enjoyable show of talented performers. Come and join us to win over popularity and collect prizes.

Features:
Star Broadcasters: To interact with stars from all over the world, YouTube celebrities and Facebook top influencers in BIGO LIVE. 

Numerous Fans: Connecting millions of users, BIGO LIVE help you become NEXT STAR!

Live Broadcasting: Watch and broadcast with your phone whenever and wherever you want!

Virtual gifts: Various cool and unique gifts are ready. Show your passion, send Roadsters to broadcasters! 

Guest Live: Invite your friends to co-host your broadcast!

Rewarding Activities: Join our online and offline activities to win diamonds, beans and prizes!

Beans to Money: Exchange your beans to money. Broadcast, earn money and rejoice! 

Follow us to get latest news and updates through :
Website: http://www.bigo.tv
Facebook: http://facebook.com/bigoliveapp
Twitter: http://twitter.com/BIGOLIVEapp
Instagram: https://www.instagram.com/bigoliveapp/
Youtube: https://www.youtube.com/bigoliveofficial

Dear BIGO LIVE users, your feedback and suggestions are welcomed to : feedback@bigo.tv


We wanna know what you think about our app! Send it to feedback@bigo.tv :)",
iOS,2016-11-08,1077137248,BIGO LIVE - Live Broadcasting,940017134,BIGO TECHNOLOGY PTE. LTD.,Version,2.3.2,2.4.0,"Here comes a better way to broadcast from your PC!
- BIGO LIVE Connector released. (Download at BIGO.TV)
- One-click scan your BIGO Code to start a game/music LIVE immediately
- You can attract more attention if you listed on the top 3 fans today
- LIVE HOUSE improvements"
iOS,2016-12-03,1,BIGO LIVE - Live Broadcasting,1,1,Version,Rand,3.0.1,* BIGO LIVE is a community that allow you to show yourself through GO LIVE and meet new friends. Wed like to provide the most interesting way to get a match by Like each other* Keep interacting with friends in LIVE channels and send Super Like to boost your Like.Welcome to update to version 3.0 More exciting new features you can find out as following: Like & Match feature: Like each other to get a match will bring you to private video messaging directly  Video Messages: Face to Face talking with your matched friends Add a special gift Super Like makes your profile stand out from thousands of viewers in LIVE Powerful & Personalized profile: More photos and pictures can be added! Performance improvement and bug fixes
iOS,2016-12-03,1,BIGO LIVE - Live Broadcasting,1,1,Version,Rand,3.0.0,Rand
iOS,2016-12-06,1,BIGO LIVE - Live Broadcasting,1,1,Version,Rand,3.0.2,* BIGO LIVE is a community that allow you to show yourself through GO LIVE and meet new friends. Wed like to provide the most interesting way to get a match by Like each other* Keep interacting with friends in LIVE channels and send Super Like to boost your Like.Welcome to update to version 3.0 More exciting new features you can find out as following: Like & Match feature: Like each other to get a match will bring you to private video messaging directly  Video Messages: Face to Face talking with your matched friends Add a special gift Super Like makes your profile stand out from thousands of viewers in LIVE Powerful & Personalized profile: More photos and pictures can be added! Performance improvement and bug fixes
iOS,2016-12-15,1,BIGO LIVE - Live Broadcasting,1,1,Version,Rand,3.0.4,Recommend to update: We bring text message back Bug fix
iOS,2016-12-23,1,BIGO LIVE - Live Broadcasting,1,1,Version,Rand,3.1.1,Welcome to Version 3.1 Heres the updates: You can translate messages to your own language now. (Powered by Google Translate) You can change your cover picture when Go LIVE Gaming LIVE added to your Explore Cute Emoji is added for text messages Better effects when sending gifts
